,customer_id,customer_last_name,customer_district,customer_city,customer_country,category_name,release_year,rating,language,cluster
2317,149.0,Black,Massachusetts,Brockton,United States,Drama,2006,PG,English             ,534
2318,24.0,Lee,Crdoba,Crdoba,Argentina,Drama,2006,PG,English             ,1299
2319,384.0,Stepp,Jiangsu,Huaian,China,Drama,2006,PG,English             ,438
2320,346.0,Simpkins,Adygea,Maikop,Russian Federation,Drama,2006,PG,English             ,1584
2321,267.0,Wade,Hunan,Lengshuijiang,China,Drama,2006,PG,English             ,950
2323,285.0,Mckinney,Shiga,Otsu,Japan,Drama,2006,PG,English             ,993
2324,389.0,Kahn,Sichuan,Emeishan,China,Drama,2006,PG,English             ,1827
2325,280.0,Barrett,Ondo & Ekiti,Owo,Nigeria,Drama,2006,PG,English             ,61
2326,390.0,Heaton,Nakhon Sawan,Nakhon Sawan,Thailand,Drama,2006,PG,English             ,908
2327,535.0,Elrod,Chari-Baguirmi,NDjamna,Chad,Drama,2006,PG,English             ,247
2328,273.0,Lowe,Guanajuato,Salamanca,Mexico,Drama,2006,PG,English             ,1869
2329,190.0,Weaver,Tabora,Tabora,Tanzania,Drama,2006,PG,English             ,1428
2330,562.0,Slone,Sokoto & Kebbi & Zam,Sokoto,Nigeria,Family,2006,G,English             ,278
2331,322.0,Morrissey,Buenos Aires,Baha Blanca,Argentina,Family,2006,G,English             ,1403
2332,352.0,Crouse,Nord-Ouest,Bamenda,Cameroon,Family,2006,G,English             ,662
2333,277.0,Jimenez,Oyo & Osun,Ogbomosho,Nigeria,Family,2006,G,English             ,648
2334,306.0,Kowalski,Kedah,Sungai Petani,Malaysia,Family,2006,G,English             ,648
2335,469.0,Bull,Galicia,Ourense (Orense),Spain,Family,2006,G,English             ,140
2336,25.0,Walker,Sind,Shikarpur,Pakistan,Family,2006,G,English             ,1831
2337,574.0,Vest,Tokyo-to,Akishima,Japan,Family,2006,G,English             ,382
2338,442.0,Bustamante,Inner Mongolia,Tongliao,China,Family,2006,G,English             ,849
2339,183.0,Andrews,Gois,Luzinia,Brazil,Family,2006,G,English             ,432
2340,146.0,Rice,Michigan,Sterling Heights,United States,Family,2006,G,English             ,554
2341,71.0,James,Eastern Visayas,Baybay,Philippines,Family,2006,G,English             ,1403
2342,550.0,Brownlee,Zhejiang,Zhoushan,China,Family,2006,G,English             ,561
2343,376.0,Gaither,Kurgan,Kurgan,Russian Federation,Drama,2006,G,English             ,1441
2344,463.0,Power,Nova Scotia,Halifax,Canada,Drama,2006,G,English             ,1544
2345,286.0,Lucas,Oyo & Osun,Effon-Alaiye,Nigeria,Drama,2006,G,English             ,382
2346,245.0,Day,Kyonggi,Uijongbu,South Korea,Drama,2006,G,English             ,1039
2347,488.0,Millard,Baja California Sur,La Paz,Mexico,Drama,2006,G,English             ,1813
2348,324.0,Coy,Henan,Yuzhou,China,Drama,2006,G,English             ,278
2349,388.0,Morrell,Southern Tagalog,Cavite,Philippines,Drama,2006,G,English             ,1793
2350,529.0,Guillen,Andhra Pradesh,Bhimavaram,India,Drama,2006,G,English             ,69
2351,590.0,Hannon,al-Manama,al-Manama,Bahrain,Family,2006,NC-17,English             ,308
2352,31.0,Wright,West Bengali,Kamarhati,India,Family,2006,NC-17,English             ,18
2353,446.0,Culp,West Bengali,Uluberia,India,Family,2006,NC-17,English             ,1229
2354,563.0,Prewitt,Bukarest,Bucuresti,Romania,Family,2006,NC-17,English             ,1716
2355,489.0,Meador,Okayama,Okayama,Japan,Family,2006,NC-17,English             ,18
2356,42.0,Perez,Nonthaburi,Pak Kret,Thailand,Family,2006,NC-17,English             ,931
2357,545.0,Noland,Sumy,Konotop,Ukraine,Family,2006,NC-17,English             ,931
2358,20.0,Robinson,Nothwest Border Prov,Mardan,Pakistan,Family,2006,NC-17,English             ,1338
2359,86.0,Long,Songkhla,Songkhla,Thailand,Family,2006,NC-17,English             ,251
2360,312.0,Rinehart,Tabuk,Tabuk,Saudi Arabia,Family,2006,NC-17,English             ,450
2361,498.0,Sanborn,Zufar,Salala,Oman,Family,2006,NC-17,English             ,450
2362,58.0,Bell,Sarawak,Kuching,Malaysia,Family,2006,NC-17,English             ,716
2363,120.0,Ortiz,Risaralda,Dos Quebradas,Colombia,Family,2006,NC-17,English             ,301
2364,505.0,Abney,Central Luzon,Talavera,Philippines,Family,2006,NC-17,English             ,940
2365,468.0,Cary,Karnataka,Bijapur,India,Family,2006,NC-17,English             ,304
2366,502.0,Cornwell,West Bengali,Siliguri (Shiliguri),India,Family,2006,NC-17,English             ,1161
2367,548.0,Cornish,Central Luzon,Tarlac,Philippines,Family,2006,NC-17,English             ,940
2368,553.0,Pitt,Vojvodina,Novi Sad,Yugoslavia,Family,2006,NC-17,English             ,1535
2369,34.0,Scott,Okayama,Kurashiki,Japan,Family,2006,NC-17,English             ,1338
2370,376.0,Gaither,Kurgan,Kurgan,Russian Federation,Family,2006,NC-17,English             ,469
2371,56.0,Cook,Tahiti,Papeete,French Polynesia,Children,2006,NC-17,English             ,618
2372,36.0,Adams,Markazi,Arak,Iran,Children,2006,NC-17,English             ,972
2373,197.0,Peters,Jiangsu,Changzhou,China,Children,2006,NC-17,English             ,1121
2374,221.0,Morrison,Sisilia,Syrakusa,Italy,Children,2006,NC-17,English             ,618
2375,562.0,Slone,Sokoto & Kebbi & Zam,Sokoto,Nigeria,Children,2006,NC-17,English             ,1681
2376,287.0,Miles,Tamil Nadu,Tambaram,India,Children,2006,NC-17,English             ,1559
2377,259.0,Jensen,West Bengali,Halisahar,India,Children,2006,NC-17,English             ,1602
2378,30.0,King,Taipei,Lungtan,Taiwan,Children,2006,NC-17,English             ,1602
2379,551.0,Barbee,Rio Grande do Sul,Alvorada,Brazil,Children,2006,NC-17,English             ,1074
2380,341.0,Menard,Gelderland,Ede,Netherlands,Children,2006,NC-17,English             ,409
2381,503.0,Barclay,Nagano,Ueda,Japan,Children,2006,NC-17,English             ,227
2382,349.0,Gilliland,Southern Tagalog,Imus,Philippines,Children,2006,NC-17,English             ,266
2383,132.0,Crawford,Free State,Botshabelo,South Africa,Children,2006,NC-17,English             ,708
2384,239.0,Romero,West Java,Ciomas,Indonesia,Children,2006,NC-17,English             ,1512
2385,52.0,Sanchez,Galicia,A Corua (La Corua),Spain,Children,2006,NC-17,English             ,1158
2386,177.0,Duncan,Tamaulipas,Matamoros,Mexico,Children,2006,NC-17,English             ,314
2387,234.0,Fuller,Hawalli,Jalib al-Shuyukh,Kuwait,Children,2006,NC-17,English             ,557
2388,296.0,Hale,Punjab,Patiala,India,Children,2006,NC-17,English             ,1540
2389,336.0,Mark,Uttar Pradesh,Rampur,India,Children,2006,NC-17,English             ,618
2390,149.0,Black,Massachusetts,Brockton,United States,Children,2006,NC-17,English             ,1969
2391,335.0,Mauldin,Sousse,Sousse,Tunisia,Children,2006,NC-17,English             ,925
2392,329.0,Waggoner,Dhaka,Jamalpur,Bangladesh,Documentary,2006,PG,English             ,66
2393,137.0,Kennedy,Gelderland,Apeldoorn,Netherlands,Documentary,2006,PG,English             ,1437
2394,584.0,Teel,Banjul,Banjul,Gambia,Documentary,2006,PG,English             ,1062
2395,154.0,Grant,Shanxi,Yuncheng,China,Documentary,2006,PG,English             ,1326
2396,574.0,Vest,Tokyo-to,Akishima,Japan,Documentary,2006,PG,English             ,697
2397,37.0,Baker,Henan,Nanyang,China,Documentary,2006,PG,English             ,1827
2398,405.0,Schofield,Buenos Aires,Tandil,Argentina,Documentary,2006,PG,English             ,112
2399,67.0,Torres,Hunan,Xiangtan,China,Documentary,2006,PG,English             ,150
2400,351.0,Foust,Krasnojarsk,Zeleznogorsk,Russian Federation,Documentary,2006,PG,English             ,993
2401,400.0,Hardison,Texas,Dallas,United States,Documentary,2006,PG,English             ,942
2402,52.0,Sanchez,Galicia,A Corua (La Corua),Spain,Documentary,2006,PG,English             ,1062
2403,173.0,Ray,Steiermark,Graz,Austria,Documentary,2006,PG,English             ,865
2404,291.0,Holt,Virginia,Roanoke,United States,Documentary,2006,PG,English             ,1428
2405,506.0,Seward,Kalimantan Barat,Pontianak,Indonesia,Documentary,2006,PG,English             ,112
2406,274.0,Jennings,Haryana,Karnal,India,Documentary,2006,PG,English             ,950
2407,196.0,Austin,Baden-Wrttemberg,Mannheim,Germany,Documentary,2006,PG,English             ,1710
2408,72.0,Watson,National Capital Reg,Taguig,Philippines,Documentary,2006,PG,English             ,150
2409,325.0,Bunn,Distrito Federal,Braslia,Brazil,Documentary,2006,PG,English             ,504
2410,427.0,Mccartney,So Paulo,Guaruj,Brazil,Documentary,2006,PG,English             ,865
2411,491.0,Mattox,al-Daqahliya,Mit Ghamr,Egypt,Sci-Fi,2006,NC-17,English             ,558
2412,382.0,Barkley,New Hampshire,Manchester,United States,Sci-Fi,2006,NC-17,English             ,5
2413,500.0,Kinder,East Java,Madiun,Indonesia,Sci-Fi,2006,NC-17,English             ,1572
2414,400.0,Hardison,Texas,Dallas,United States,Sci-Fi,2006,NC-17,English             ,345
2415,533.0,Milam,Shandong,Binzhou,China,Sci-Fi,2006,NC-17,English             ,926
2416,270.0,Curtis,Wielkopolskie,Kalisz,Poland,Sci-Fi,2006,NC-17,English             ,452
2417,107.0,Woods,Buenos Aires,Merlo,Argentina,Sci-Fi,2006,NC-17,English             ,1027
2418,289.0,Rodriquez,Kowloon and New Kowl,Kowloon and New Kowloon,Hong Kong,Sci-Fi,2006,NC-17,English             ,1800
2419,517.0,Mccurdy,Taipei,Chungho,Taiwan,Sci-Fi,2006,NC-17,English             ,926
2420,592.0,Roush,Fejr,Szkesfehrvr,Hungary,Sci-Fi,2006,NC-17,English             ,1652
2421,409.0,Moeller,Bauchi & Gombe,Deba Habe,Nigeria,Sci-Fi,2006,NC-17,English             ,1473
2422,112.0,Reynolds,California,Lancaster,United States,Sci-Fi,2006,NC-17,English             ,1238
2423,394.0,Brothers,Asturia,Gijn,Spain,Sci-Fi,2006,NC-17,English             ,855
2424,260.0,Vargas,Shanxi,Datong,China,Children,2006,PG-13,English             ,1060
2425,386.0,Tan,Hmelnytskyi,Kamjanets-Podilskyi,Ukraine,Children,2006,PG-13,English             ,1367
2426,280.0,Barrett,Ondo & Ekiti,Owo,Nigeria,Children,2006,PG-13,English             ,1513
2427,415.0,Pullen,Utrecht,Amersfoort,Netherlands,Children,2006,PG-13,English             ,358
2428,208.0,Wheeler,West Bengali,Balurghat,India,Children,2006,PG-13,English             ,115
2429,437.0,Neumann,La Romana,La Romana,Dominican Republic,Children,2006,PG-13,English             ,1171
2430,268.0,Soto,Kerala,Palghat (Palakkad),India,Children,2006,PG-13,English             ,481
2431,283.0,Sutton,Xinxiang,Korla,China,Children,2006,PG-13,English             ,103
2432,44.0,Turner,Lipetsk,Lipetsk,Russian Federation,Children,2006,PG-13,English             ,358
2433,373.0,Leone,Southern Tagalog,Tanauan,Philippines,Children,2006,PG-13,English             ,1201
2434,306.0,Kowalski,Kedah,Sungai Petani,Malaysia,Children,2006,PG-13,English             ,491
2435,228.0,Stanley,Phnom Penh,Phnom Penh,Cambodia,Children,2006,PG-13,English             ,844
2436,592.0,Roush,Fejr,Szkesfehrvr,Hungary,Children,2006,PG-13,English             ,1655
2437,160.0,Dunn,Moskova,Ljubertsy,Russian Federation,Children,2006,PG-13,English             ,109
2438,199.0,Franklin,Haiphong,Haiphong,Vietnam,Children,2006,PG-13,English             ,339
2439,183.0,Andrews,Gois,Luzinia,Brazil,Sci-Fi,2006,G,English             ,740
2440,380.0,Brinson,Slaskie,Tychy,Poland,Sci-Fi,2006,G,English             ,1215
2441,249.0,Medina,Tianjin,Tianjin,China,Sci-Fi,2006,G,English             ,511
2442,239.0,Romero,West Java,Ciomas,Indonesia,Sci-Fi,2006,G,English             ,1358
2443,213.0,Williamson,Taizz,Taizz,Yemen,Sci-Fi,2006,G,English             ,1242
2444,130.0,Hunter,Gois,guas Lindas de Gois,Brazil,Sci-Fi,2006,G,English             ,1783
2445,16.0,Martin,England,Southend-on-Sea,United Kingdom,Sci-Fi,2006,G,English             ,797
2446,94.0,Gonzales,Caraga,Bislig,Philippines,Sci-Fi,2006,G,English             ,1689
2447,232.0,Reid,Kaduna,Zaria,Nigeria,Sci-Fi,2006,G,English             ,1024
2448,296.0,Hale,Punjab,Patiala,India,Sci-Fi,2006,G,English             ,1783
2450,290.0,Chambers,Gurico,Valle de la Pascua,Venezuela,Sci-Fi,2006,G,English             ,19
2451,210.0,Oliver,Aden,Aden,Yemen,Sci-Fi,2006,G,English             ,173
2452,287.0,Miles,Tamil Nadu,Tambaram,India,Animation,2006,G,English             ,1226
2453,582.0,Vanhorn,Hidalgo,Huejutla de Reyes,Mexico,Animation,2006,G,English             ,593
2454,279.0,Shelton,East Azerbaidzan,Tabriz,Iran,Animation,2006,G,English             ,403
2455,410.0,Irby,Ontario,Richmond Hill,Canada,Animation,2006,G,English             ,811
2456,445.0,Forman,Buenos Aires,Escobar,Argentina,Animation,2006,G,English             ,108
2457,380.0,Brinson,Slaskie,Tychy,Poland,Animation,2006,G,English             ,407
2458,396.0,Shanks,Saitama,Iwatsuki,Japan,Animation,2006,G,English             ,403
2459,125.0,Webb,Gauteng,Boksburg,South Africa,Animation,2006,G,English             ,1196
2460,272.0,Caldwell,Shandong,Yantai,China,Animation,2006,G,English             ,650
2461,392.0,Douglass,Addis Abeba,Addis Abeba,Ethiopia,Animation,2006,G,English             ,342
2462,103.0,Hamilton,Kwara & Kogi,Ilorin,Nigeria,Animation,2006,G,English             ,32
2463,263.0,Hopkins,National Capital Reg,Mandaluyong,Philippines,Animation,2006,G,English             ,1075
2464,41.0,Mitchell,Yerevan,Yerevan,Armenia,Animation,2006,G,English             ,373
2465,329.0,Waggoner,Dhaka,Jamalpur,Bangladesh,Animation,2006,G,English             ,593
2466,261.0,Byrd,Cagayan Valley,Tuguegarao,Philippines,Animation,2006,G,English             ,1548
2467,366.0,Huey,Balikesir,Balikesir,Turkey,Animation,2006,G,English             ,1329
2468,462.0,Sherrod,Irkutsk,Usolje-Sibirskoje,Russian Federation,Animation,2006,G,English             ,17
2469,390.0,Heaton,Nakhon Sawan,Nakhon Sawan,Thailand,Animation,2006,G,English             ,1075
2470,451.0,Rea,Sinaloa,El Fuerte,Mexico,Animation,2006,G,English             ,1407
2471,505.0,Abney,Central Luzon,Talavera,Philippines,Animation,2006,G,English             ,1548
2472,553.0,Pitt,Vojvodina,Novi Sad,Yugoslavia,Animation,2006,G,English             ,1519
2473,430.0,Houle,Nizni Novgorod,Dzerzinsk,Russian Federation,Animation,2006,G,English             ,1294
2474,581.0,Wofford,Guerrero,Jos Azueta,Mexico,Animation,2006,G,English             ,593
2475,328.0,Spear,West Java,Ciparay,Indonesia,Animation,2006,G,English             ,1304
2476,172.0,Willis,Batman,Batman,Turkey,Animation,2006,G,English             ,1809
2477,397.0,Schrader,Krasnojarsk,Atinsk,Russian Federation,New,2006,PG-13,English             ,1184
2478,529.0,Guillen,Andhra Pradesh,Bhimavaram,India,New,2006,PG-13,English             ,1787
2479,64.0,Cox,Sichuan,Daxian,China,New,2006,PG-13,English             ,549
2480,168.0,Berry,Gansu,Jinchang,China,New,2006,PG-13,English             ,1538
2481,579.0,Larue,Ninawa,Mosul,Iraq,New,2006,PG-13,English             ,549
2482,466.0,Ebert,Shandong,Dongying,China,New,2006,PG-13,English             ,549
2483,377.0,Fortner,Kermanshah,Kermanshah,Iran,New,2006,PG-13,English             ,287
2484,90.0,Washington,Guangdong,Meixian,China,New,2006,PG-13,English             ,1388
2485,49.0,Edwards,Mekka,Jedda,Saudi Arabia,New,2006,PG-13,English             ,1538
2486,5.0,Brown,Nantou,Nantou,Taiwan,New,2006,PG-13,English             ,1374
2487,417.0,Estep,al-Sharqiya,al-Qatif,Saudi Arabia,New,2006,PG-13,English             ,1908
2488,371.0,Poulin,Southern Tagalog,Cabuyao,Philippines,New,2006,PG-13,English             ,1388
2489,183.0,Andrews,Gois,Luzinia,Brazil,New,2006,PG-13,English             ,41
2490,108.0,Cole,Mxico,Huixquilucan,Mexico,New,2006,PG-13,English             ,1085
2491,302.0,Silverman,Liaoning,Tiefa,China,New,2006,PG-13,English             ,842
2492,521.0,South,Liaoning,Yingkou,China,New,2006,PG-13,English             ,322
2493,297.0,Rhodes,Maharashtra,Ahmadnagar,India,New,2006,PG-13,English             ,424
2494,457.0,Gavin,Illinois,Rockford,United States,New,2006,PG-13,English             ,1085
2495,524.0,Ely,West Java,Purwakarta,Indonesia,Documentary,2006,G,English             ,1484
2496,7.0,Miller,Central Serbia,Kragujevac,Yugoslavia,Documentary,2006,G,English             ,258
2497,531.0,Waugh,Mie,Kuwana,Japan,Documentary,2006,G,English             ,886
2498,155.0,Knight,Bern,Bern,Switzerland,Documentary,2006,G,English             ,895
2499,139.0,Dixon,Ynlin,Touliu,Taiwan,Documentary,2006,G,English             ,224
2500,86.0,Long,Songkhla,Songkhla,Thailand,Documentary,2006,G,English             ,79
2501,404.0,Scroggins,Saitama,Omiya,Japan,Documentary,2006,G,English             ,724
2502,574.0,Vest,Tokyo-to,Akishima,Japan,Children,2006,PG-13,English             ,358
2503,399.0,Isom,Punjab,Okara,Pakistan,Children,2006,PG-13,English             ,491
2504,90.0,Washington,Guangdong,Meixian,China,Children,2006,PG-13,English             ,358
2505,57.0,Morgan,Vaduz,Vaduz,Liechtenstein,Children,2006,PG-13,English             ,72
2506,521.0,South,Liaoning,Yingkou,China,Children,2006,PG-13,English             ,861
2507,478.0,Lyman,Ha Darom,Ashqelon,Israel,Children,2006,PG-13,English             ,1686
2508,115.0,Harrison,Mxico,Nezahualcyotl,Mexico,Children,2006,PG-13,English             ,1648
2509,356.0,Fultz,Madhya Pradesh,Satna,India,Children,2006,PG-13,English             ,1513
2511,532.0,Renner,Khanh Hoa,Cam Ranh,Vietnam,Children,2006,PG-13,English             ,857
2512,198.0,Kelley,Ondo & Ekiti,Ikerre,Nigeria,Music,2006,R,English             ,944
2513,534.0,Jung,Uttar Pradesh,Amroha,India,Music,2006,R,English             ,944
2514,306.0,Kowalski,Kedah,Sungai Petani,Malaysia,Music,2006,R,English             ,989
2515,537.0,Buford,Colorado,Aurora,United States,Music,2006,R,English             ,1761
2516,328.0,Spear,West Java,Ciparay,Indonesia,Music,2006,R,English             ,378
2517,231.0,Jacobs,West Bengali,Uttarpara-Kotrung,India,Music,2006,R,English             ,509
2518,97.0,Russell,Tete,Tete,Mozambique,Music,2006,R,English             ,1924
2519,383.0,Bales,Namibe,Namibe,Angola,Music,2006,R,English             ,825
2520,540.0,Asher,Ruse,Ruse,Bulgaria,Music,2006,R,English             ,317
2521,594.0,Hiatt,Inner Mongolia,Jining,China,Music,2006,R,English             ,203
2522,157.0,Rose,Pyongyang-si,Pyongyang,North Korea,Music,2006,R,English             ,499
2523,93.0,Foster,Inner Mongolia,Zalantun,China,Music,2006,R,English             ,1078
2524,326.0,Andrew,St George,Kingstown,Saint Vincent and the Grenadines,Music,2006,R,English             ,294
2525,71.0,James,Eastern Visayas,Baybay,Philippines,Music,2006,R,English             ,712
2526,239.0,Romero,West Java,Ciomas,Indonesia,Music,2006,R,English             ,1651
2527,594.0,Hiatt,Inner Mongolia,Jining,China,Music,2006,R,English             ,203
2528,503.0,Barclay,Nagano,Ueda,Japan,Music,2006,R,English             ,1466
2529,347.0,Salisbury,Daugavpils,Daugavpils,Latvia,Music,2006,R,English             ,560
2530,546.0,Knott,Hainan,Sanya,China,Music,2006,R,English             ,197
2531,129.0,Porter,Shandong,Liaocheng,China,Comedy,2006,R,English             ,404
2532,144.0,Shaw,Minsk,Molodetno,Belarus,Comedy,2006,R,English             ,40
2533,573.0,Box,Qaraghandy,Zhezqazghan,Kazakstan,Comedy,2006,R,English             ,616
2534,197.0,Peters,Jiangsu,Changzhou,China,Comedy,2006,R,English             ,1545
